iter	Passed	Remaining
1498	88030	1086496
1499	88088	1086429
1500	88144	1086330
1501	88200	1086234
1502	88254	1086126
1503	88313	1086069
1504	88373	1086030
1505	88432	1085975
1506	88488	1085873
1507	88547	1085826
1508	88606	1085761
1509	88662	1085674
1510	88717	1085577
1511	88778	1085534
1512	88833	1085438
1513	88890	1085361
1514	88955	1085379
1515	89016	1085338
1516	89071	1085233
1517	89128	1085163
1518	89184	1085068
1519	89241	1084988
1520	89301	1084941
1521	89360	1084896
1522	89416	1084799
1523	89474	1084733
1524	89532	1084658
1525	89589	1084584
1526	89645	1084494
1527	89702	1084415
1528	89758	1084322
1529	89812	1084212
1530	89870	1084140
1531	89934	1084148
1532	89993	1084088
1533	90051	1084020
1534	90106	1083918
1535	90163	1083839
1536	90218	1083742
1537	90276	1083673
1538	90335	1083618
1539	90398	1083603
1540	90456	1083544
1541	90512	1083448
1542	90567	1083345
1543	90627	1083306
1544	90684	1083221
1545	90738	1083110
1546	90794	1083014
1547	90851	1082937
1548	90907	1082849
1549	90974	1082890
1550	91032	1082824
1551	91090	1082752
1552	91146	1082665
1553	91201	1082568
1554	91257	1082476
1555	91321	1082473
1556	91383	1082452
1557	91441	1082387
1558	91496	1082293
1559	91554	1082226
1560	91611	1082138
1561	91667	1082056
1562	91724	1081969
1563	91783	1081920
1564	91841	1081846
1565	91895	1081743
1566	91951	1081647
1567	92023	1081750
1568	92083	1081707
1569	92142	1081642
1570	92197	1081547
1571	92257	1081497
1572	92313	1081412
1573	92370	1081328
1574	92433	1081328
1575	92493	1081276
1576	92548	1081183
1577	92607	1081119
1578	92665	1081054
1579	92724	1081001
1580	92784	1080962
1581	92840	1080868
1582	92895	1080763
1583	92951	1080681
1584	93035	1080919
1585	93094	1080853
1586	93150	1080768
1587	93208	1080706
1588	93264	1080611
1589	93319	1080506
1590	93374	1080403
1591	93433	1080354
1592	93507	1080468
1593	93568	1080436
1594	93622	1080332
1595	93680	1080261
1596	93738	1080192
1597	93793	1080094
1598	93848	1079993
1599	93908	1079951
1600	93964	1079853
1601	94089	1080564
1602	94149	1080512
1603	94205	1080427
1604	94260	1080326
1605	94315	1080227
1606	94375	1080183
1607	94434	1080129
1608	94492	1080062
1609	94560	1080101
1610	94620	1080060
1611	94679	1080001
1612	94733	1079896
1613	94789	1079797
1614	94849	1079753
1615	94910	1079721
1616	94971	1079688
1617	95026	1079595
1618	95099	1079697
1619	95158	1079642
1620	95216	1079569
1621	95271	1079467
1622	95327	1079384
1623	95386	1079325
1624	95441	1079227
1625	95497	1079128
1626	95559	1079107
1627	95616	1079031
1628	95671	1078928
1629	95726	1078836
1630	95785	1078774
1631	95843	1078712
1632	95900	1078635
1633	95955	1078533
1634	96014	1078474
1635	96071	1078391
1636	96135	1078401
1637	96193	1078332
1638	96251	1078259
1639	96306	1078161
1640	96364	1078095
1641	96419	1077994
1642	96479	1077948
1643	96538	1077898
1644	96597	1077838
1645	96653	1077747
1646	96710	1077675
1647	96766	1077588
1648	96826	1077540
1649	96881	1077442
1650	96938	1077358
1651	96996	1077299
1652	97051	1077196
1653	97106	1077100
1654	97173	1077128
1655	97231	1077057
1656	97287	1076971
1657	97346	1076913
1658	97403	1076835
1659	97458	1076741
1660	97513	1076640
1661	97573	1076594
1662	97632	1076538
1663	97687	1076442
1664	97742	1076346
1665	97797	1076246
1666	97855	1076174
1667	97910	1076081
1668	97965	1075976
1669	98022	1075899
1670	98080	1075834
1671	98136	1075743
1672	98201	1075753
1673	98257	1075670
1674	98319	1075647
1675	98374	1075542
1676	98430	1075456
1677	98488	1075389
1678	98545	1075312
1679	98605	1075267
1680	98664	1075218
1681	98720	1075122
1682	98782	1075098
1683	98838	1075011
1684	98893	1074915
1685	98947	1074810
1686	99004	1074725
1687	99060	1074640
1688	99119	1074582
1689	99174	1074488
1690	99239	1074500
1691	99299	1074454
1692	99354	1074357
1693	99409	1074257
1694	99467	1074192
1695	99522	1074093
1696	99577	1073992
1697	99636	1073937
1698	99698	1073918
1699	99754	1073824
1700	99810	1073736
1701	99864	1073633
1702	99921	1073552
1703	99978	1073473
1704	100032	1073372
1705	100087	1073270
1706	100145	1073208
1707	100201	1073123
1708	100269	1073159
1709	100324	1073062
1710	100386	1073034
1711	100441	1072943
1712	100498	1072864
1713	100556	1072794
1714	100616	1072754
1715	100676	1072710
1716	100733	1072631
1717	100788	1072539
1718	100848	1072492
1719	100903	1072396
1720	100958	1072295
1721	101013	1072195
1722	101070	1072121
1723	101127	1072040
1724	101181	1071941
1725	101245	1071932
1726	101310	1071947
1727	101366	1071855
1728	101422	1071772
1729	101479	1071692
1730	101535	1071609
1731	101593	1071543
1732	101651	1071478
1733	101715	1071469
1734	101777	1071445
1735	101835	1071389
1736	101892	1071309
1737	101947	1071206
1738	102003	1071124
1739	102061	1071059
1740	102118	1070986
1741	102173	1070891
1742	102231	1070820
1743	102298	1070846
1744	102354	1070767
1745	102412	1070697
1746	102473	1070659
1747	102528	1070563
1748	102583	1070473
1749	102639	1070378
1750	102701	1070358
1751	102760	1070306
1752	102815	1070203
1753	102870	1070109
1754	102927	1070035
1755	102983	1069950
1756	103038	1069855
1757	103095	1069773
1758	103152	1069701
1759	103208	1069611
1760	103263	1069517
1761	103331	1069553
1762	103392	1069527
1763	103449	1069449
1764	103505	1069356
1765	103560	1069269
1766	103618	1069194
1767	103673	1069108
1768	103731	1069040
1769	103788	1068966
1770	103848	1068917
1771	103904	1068828
1772	103958	1068730
1773	104013	1068634
1774	104071	1068567
1775	104128	1068491
1776	104183	1068394
1777	104239	1068309
1778	104325	1068534
1779	104384	1068471
1780	104439	1068380
1781	104494	1068279
1782	104564	1068342
1783	104627	1068326
1784	104685	1068262
1785	104744	1068210
1786	104807	1068196
1787	104863	1068103
1788	104922	1068046
1789	104976	1067949
1790	105034	1067878
1791	105090	1067795
1792	105146	1067704
1793	105201	1067618
1794	105262	1067574
1795	105318	1067491
1796	105387	1067535
1797	105442	1067441
1798	105499	1067371
1799	105555	1067284
1800	105611	1067197
1801	105665	1067095
1802	105723	1067022
1803	105780	1066956
1804	105841	1066916
1805	105896	1066818
1806	105955	1066766
1807	106011	1066681
1808	106067	1066597
1809	106122	1066504
1810	106181	1066445
1811	106239	1066382
1812	106295	1066297
1813	106364	1066343
1814	106428	1066340
1815	106486	1066273
1816	106541	1066180
1817	106596	1066084
1818	106655	1066030
1819	106711	1065944
1820	106769	1065881
1821	106830	1065839
1822	106890	1065800
1823	106946	1065711
1824	107001	1065616
1825	107055	1065516
1826	107112	1065435
1827	107170	1065368
1828	107228	1065310
1829	107284	1065224
1830	107341	1065151
1831	107407	1065164
1832	107462	1065070
1833	107518	1064986
1834	107576	1064920
1835	107632	1064831
1836	107687	1064739
1837	107742	1064650
1838	107799	1064574
1839	107859	1064528
1840	107914	1064432
1841	107969	1064339
1842	108027	1064269
1843	108085	1064208
1844	108143	1064147
1845	108202	1064089
1846	108264	1064063
1847	108320	1063981
1848	108378	1063913
1849	108444	1063931
1850	108505	1063896
1851	108560	1063798
1852	108615	1063706
1853	108671	1063621
1854	108729	1063552
1855	108789	1063507
1856	108845	1063427
1857	108906	1063392
1858	108968	1063366
1859	109026	1063297
1860	109080	1063202
1861	109135	1063105
1862	109196	1063066
1863	109254	1063001
1864	109309	1062914
1865	109364	1062818
1866	109428	1062805
1867	109485	1062739
1868	109543	1062670
1869	109598	1062581
1870	109658	1062537
1871	109714	1062444
1872	109769	1062350
1873	109826	1062279
1874	109887	1062250
1875	109945	1062184
1876	110001	1062096
1877	110057	1062010
1878	110113	1061930
1879	110171	1061867
1880	110226	1061772
1881	110281	1061678
1882	110339	1061616
1883	110397	1061550
1884	110457	1061503
1885	110514	1061429
1886	110572	1061365
1887	110627	1061276
1888	110682	1061182
1889	110737	1061090
1890	110795	1061021
1891	110850	1060933
1892	110916	1060942
1893	110973	1060867
1894	111033	1060827
1895	111092	1060769
1896	111147	1060675
1897	111201	1060577
1898	111260	1060519
1899	111316	1060440
1900	111375	1060377
1901	111429	1060283
1902	111493	1060267
1903	111550	1060197
1904	111605	1060109
1905	111660	1060012
1906	111720	1059967
1907	111775	1059874
1908	111831	1059788
1909	111885	1059692
1910	111948	1059673
1911	112009	1059634
1912	112064	1059549
1913	112120	1059460
1914	112176	1059380
1915	112235	1059322
1916	112291	1059239
1917	112350	1059187
1918	112409	1059132
1919	112466	1059057
1920	112534	1059092
1921	112591	1059012
1922	112649	1058947
1923	112703	1058851
1924	112761	1058790
1925	112820	1058729
1926	112883	1058717
1927	112954	1058774
1928	113021	1058790
1929	113080	1058741
1930	113148	1058762
1931	113211	1058750
1932	113276	1058752
1933	113337	1058719
1934	113404	1058731
1935	113466	1058709
1936	113604	1059393
1937	113670	1059398
1938	113732	1059374
1939	113793	1059335
1940	113854	1059301
1941	113916	1059267
1942	113976	1059226
1943	114038	1059193
1944	114099	1059159
1945	114154	1059072
1946	114212	1059000
1947	114270	1058935
1948	114349	1059065
1949	114406	1058997
1950	114465	1058941
1951	114521	1058859
1952	114582	1058818
1953	114660	1058936
1954	114723	1058916
1955	114791	1058945
1956	114854	1058926
1957	114915	1058893
1958	114977	1058865
1959	115044	1058880
1960	115111	1058897
1961	115174	1058875
1962	115234	1058831
1963	115300	1058835
1964	115362	1058808
1965	115423	1058777
1966	115487	1058765
1967	115556	1058801
1968	115647	1059032
1969	115709	1059004
1970	115767	1058940
1971	115827	1058893
1972	115885	1058825
1973	115948	1058811
1974	116014	1058815
1975	116080	1058826
1976	116147	1058837
1977	116206	1058782
1978	116271	1058779
1979	116332	1058740
1980	116391	1058690
1981	116447	1058605
1982	116506	1058550
1983	116562	1058462
1984	116625	1058444
1985	116695	1058483
1986	116762	1058505
1987	116823	1058464
1988	116884	1058428
1989	116944	1058380
1990	117006	1058351
1991	117069	1058323
1992	117136	1058342
1993	117198	1058313
1994	117263	1058310
1995	117322	1058251
1996	117379	1058174
1997	117434	1058081
1998	117491	1058006
1999	117546	1057921
2000	117604	1057850
2001	117662	1057784
2002	117735	1057856
2003	117795	1057811
2004	117856	1057766
2005	117915	1057710
2006	117978	1057695
2007	118041	1057668
2008	118102	1057632
2009	118172	1057672
2010	118242	1057715
2011	118304	1057685
2012	118367	1057667
2013	118429	1057632
2014	118492	1057610
2015	118555	1057589
2016	118622	1057605
2017	118688	1057608
2018	118776	1057810
2019	118836	1057765
2020	118894	1057693
2021	118952	1057626
2022	119010	1057566
2023	119069	1057511
2024	119124	1057412
2025	119186	1057383
2026	119249	1057357
2027	119308	1057302
2028	119363	1057208
2029	119419	1057131
2030	119478	1057066
2031	119534	1056990
2032	119593	1056929
2033	119648	1056839
2034	119705	1056764
2035	119772	1056771
2036	119826	1056675
2037	119884	1056606
2038	119942	1056537
2039	119997	1056448
2040	120052	1056359
2041	120111	1056299
2042	120172	1056257
2043	120231	1056203
2044	120289	1056138
2045	120345	1056055
2046	120411	1056054
2047	120467	1055968
2048	120521	1055873
2049	120577	1055784
2050	120633	1055707
2051	120690	1055631
2052	120745	1055538
2053	120815	1055576
2054	120872	1055501
2055	120930	1055435
2056	120988	1055366
2057	121047	1055312
2058	121107	1055261
2059	121169	1055234
2060	121234	1055230
2061	121295	1055190
2062	121355	1055139
2063	121411	1055057
2064	121466	1054965
2065	121521	1054869
2066	121578	1054802
2067	121634	1054712
2068	121688	1054617
2069	121745	1054536
2070	121807	1054504
2071	121865	1054442
2072	121920	1054349
2073	121978	1054281
2074	122035	1054207
2075	122094	1054153
2076	122149	1054060
2077	122208	1054002
2078	122279	1054051
2079	122339	1053997
2080	122393	1053902
2081	122449	1053815
2082	122510	1053775
2083	122566	1053696
2084	122624	1053626
2085	122682	1053567
2086	122741	1053507
2087	122797	1053422
2088	122864	1053435
2089	122920	1053349
2090	122984	1053333
2091	123040	1053258
2092	123095	1053167
2093	123151	1053077
2094	123209	1053019
2095	123269	1052962
2096	123327	1052904
2097	123383	1052819
2098	123446	1052796
2099	123504	1052731
2100	123559	1052640
2101	123614	1052546
2102	123675	1052505
2103	123734	1052451
2104	123792	1052383
2105	123848	1052300
2106	123919	1052347
2107	123975	1052265
2108	124031	1052175
2109	124086	1052089
2110	124147	1052048
2111	124203	1051963
2112	124258	1051874
2113	124314	1051793
2114	124390	1051875
2115	124445	1051788
2116	124501	1051708
2117	124556	1051616
2118	124613	1051543
2119	124669	1051457
2120	124728	1051401
2121	124786	1051337
2122	124844	1051270
2123	124907	1051249
2124	124965	1051179
2125	125024	1051121
2126	125088	1051103
2127	125142	1051012
2128	125198	1050923
2129	125253	1050838
2130	125314	1050791
2131	125376	1050764
2132	125432	1050678
2133	125487	1050590
2134	125548	1050553
2135	125604	1050465
2136	125659	1050379
2137	125716	1050302
2138	125776	1050252
2139	125832	1050172
2140	125887	1050079
2141	125948	1050045
2142	126010	1050008
2143	126065	1049922
2144	126121	1049834
2145	126178	1049766
2146	126238	1049711
2147	126297	1049655
2148	126356	1049602
2149	126417	1049558
2150	126475	1049495
2151	126531	1049410
2152	126589	1049342
2153	126646	1049273
2154	126703	1049196
2155	126761	1049131
2156	126815	1049034
2157	126876	1048991
2158	126933	1048923
2159	127022	1049109
2160	127077	1049022
2161	127133	1048936
2162	127190	1048866
2163	127246	1048783
2164	127301	1048694
2165	127358	1048622
2166	127416	1048557
2167	127479	1048528
2168	127537	1048468
2169	127595	1048399
2170	127654	1048339
2171	127709	1048253
2172	127768	1048192
2173	127824	1048117
2174	127882	1048045
2175	127938	1047963
2176	128005	1047972
2177	128063	1047912
2178	128126	1047883
2179	128184	1047820
2180	128239	1047733
2181	128295	1047648
2182	128352	1047573
2183	128408	1047494
2184	128470	1047459
2185	128526	1047378
2186	128584	1047312
2187	128640	1047230
2188	128694	1047135
2189	128750	1047054
2190	128810	1047001
2191	128868	1046942
2192	128926	1046875
2193	128981	1046788
2194	129040	1046731
2195	129100	1046678
2196	129159	1046622
2197	129217	1046557
2198	129279	1046526
2199	129336	1046448
2200	129391	1046362
2201	129446	1046272
2202	129510	1046258
2203	129566	1046176
2204	129622	1046089
2205	129680	1046023
2206	129738	1045961
2207	129794	1045879
2208	129849	1045790
2209	129906	1045715
2210	129963	1045641
2211	130021	1045576
2212	130148	1046067
2213	130206	1046004
2214	130270	1045987
2215	130326	1045904
2216	130389	1045883
2217	130478	1046062
2218	130545	1046068
2219	130605	1046021
2220	130660	1045932
2221	130720	1045884
2222	130776	1045801
2223	130832	1045716
2224	130888	1045636
2225	130945	1045563
2226	131001	1045484
2227	131060	1045427
2228	131116	1045343
2229	131189	1045396
2230	131252	1045368
2231	131307	1045286
2232	131362	1045195
2233	131423	1045148
2234	131478	1045059
2235	131536	1044998
2236	131594	1044935
2237	131652	1044866
2238	131709	1044795
2239	131768	1044736
2240	131823	1044647
2241	131883	1044595
2242	131943	1044544
2243	131997	1044454
2244	132052	1044362
2245	132109	1044285
2246	132178	1044313
2247	132237	1044251
2248	132291	1044158
2249	132351	1044110
2250	132407	1044022
2251	132461	1043927
2252	132516	1043840
2253	132573	1043766
2254	132638	1043752
2255	132695	1043680
2256	132751	1043605
2257	132811	1043554
2258	132869	1043488
2259	132927	1043420
2260	132983	1043337
2261	133041	1043274
2262	133097	1043191
2263	133155	1043131
2264	133220	1043118
2265	133282	1043088
2266	133337	1042997
2267	133396	1042938
2268	133450	1042843
2269	133509	1042783
2270	133568	1042732
2271	133626	1042661
2272	133687	1042621
2273	133744	1042550
2274	133802	1042483
2275	133860	1042418
2276	133916	1042334
2277	133976	1042287
2278	134035	1042228
2279	134092	1042156
2280	134147	1042072
2281	134204	1041999
2282	134275	1042032
2283	134335	1041983
2284	134393	1041919
2285	134450	1041847
2286	134506	1041764
2287	134564	1041696
2288	134618	1041604
2289	134677	1041542
2290	134748	1041578
2291	134808	1041533
2292	134865	1041455
2293	134923	1041391
2294	134978	1041307
2295	135033	1041218
2296	135089	1041132
2297	135146	1041061
2298	135202	1040983
2299	135260	1040919
2300	135334	1040974
2301	135392	1040909
2302	135447	1040824
2303	135503	1040740
2304	135560	1040670
2305	135620	1040617
2306	135679	1040562
2307	135741	1040524
2308	135797	1040447
2309	135855	1040384
2310	135915	1040330
2311	135969	1040236
2312	136025	1040156
2313	136082	1040084
2314	136142	1040033
2315	136197	1039946
2316	136253	1039864
2317	136324	1039900
2318	136385	1039862
2319	136440	1039772
2320	136496	1039691
2321	136558	1039654
2322	136618	1039604
2323	136676	1039538
2324	136731	1039456
2325	136791	1039401
2326	136850	1039347
2327	136905	1039261
2328	136964	1039200
2329	137020	1039123
2330	137079	1039063
2331	137134	1038973
2332	137192	1038908
2333	137249	1038841
2334	137317	1038850
2335	137375	1038786
2336	137430	1038699
2337	137489	1038642
2338	137546	1038563
2339	137604	1038500
2340	137662	1038440
2341	137723	1038392
2342	137784	1038355
2343	137842	1038288
2344	137897	1038197
2345	137956	1038140
2346	138011	1038059
2347	138067	1037974
2348	138125	1037912
2349	138185	1037859
2350	138241	1037783
2351	138311	1037806
2352	138393	1037924
2353	138453	1037872
2354	138508	1037784
2355	138563	1037698
2356	138621	1037629
2357	138676	1037545
2358	138732	1037462
2359	138788	1037383
2360	138849	1037339
2361	138905	1037259
2362	138959	1037168
2363	139014	1037079
2364	139070	1037001
2365	139129	1036945
2366	139184	1036860
2367	139242	1036793
2368	139300	1036730
2369	139356	1036647
2370	139428	1036686
2371	139483	1036600
2372	139541	1036534
2373	139597	1036452
2374	139652	1036368
2375	139712	1036316
2376	139770	1036250
2377	139827	1036178
2378	139885	1036114
2379	139939	1036023
2380	139997	1035961
2381	140054	1035882
2382	140108	1035791
2383	140167	1035732
2384	140225	1035673
2385	140281	1035593
2386	140336	1035503
2387	140406	1035524
2388	140469	1035498
2389	140524	1035414
2390	140579	1035324
2391	140634	1035238
2392	140694	1035192
2393	140751	1035113
2394	140806	1035029
2395	140868	1034996
2396	140926	1034933
2397	140983	1034861
2398	141039	1034776
